,query
118,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Telephony_equipment:broader ?b.
#?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
119,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Telephony_equipment skos:broader ?b.
#?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
120,"SELECT ?root ?leaf
 WHERE {
    ?root skos:narrower  ?leaf .
    NOT EXISTS {?leaf skos:narrower ?node }
 }
LIMIT 100"
121,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?root ?leaf
 WHERE {
    ?root skos:narrower  ?leaf .
    NOT EXISTS {?leaf skos:narrower ?node .}
 }
LIMIT 100"
122,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?root ?leaf
 WHERE {
    ?root skos:narrower  ?leaf .
    FILTER NOT EXISTS {?leaf skos:narrower ?node .}
 }
LIMIT 100"
123,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?node2
 WHERE {
    ?node1 skos:narrower ?node2 .
    OPTIONAL {?node2 skos:narrower ?node3 }
    FILTER(!BOUND(?node3))
 }
LIMIT 100"
124,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?node1 ?node2
 WHERE {
    ?node1 skos:narrower ?node2 .
    OPTIONAL {?node2 skos:narrower ?node3 }
    FILTER(!BOUND(?node3))
 }
LIMIT 100"
125,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Telephony_equipment skos:broader ?b.
#?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
126,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Telecommunications equipment skos:broader ?b.
#?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
127,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Telecommunications_equipment skos:broader ?b.
#?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
128,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader n1.
#FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
129,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader n1.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
130,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
131,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2 ?n3
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
132,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT count(?n1 ?n2 ?n3)
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
133,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT count(distinct ?n1 ?n2 ?n3)
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
134,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2 ?n3
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
135,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT COUNT( ?n1 ?n2 ?n3 )
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 100"
136,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT COUNT( ?n1 ?n2 ?n3 )
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 1000"
137,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?n1 ?n2 ?n3
WHERE {
#category:Mobile_phones a skos:Concept.
#category:Mobile_phones skos:prefLabel ?label.
#category:Telecommunications_equipment skos:broader ?b.
?n1 skos:broader category:Telecommunications_equipment.
?n2 skos:broader ?n1.
?n3 skos:broader ?n2.
#FILTER (lang(?label) = ""en"")
}
#ORDER BY ?label
LIMIT 1000"
